LAB;EXP;Date of MTT assay;Culture ID;Plate ID;Passage ID;Animal Pool ID;ID LAB;Experimental Group;Group;Exclude?;Optical Density (a.u.)
LAB22;MTT60;27/10/22;NA;3;5;NA;;Arhgap21;Group2;;0,471
LAB22;MTT60;27/10/22;NA;3;5;NA;;Arhgap21;Group2;;0,492
LAB22;MTT60;27/10/22;NA;3;5;NA;;Arhgap21;Group2;;0,539
LAB22;MTT60;27/10/22;NA;3;5;NA;;Arhgap21;Group2;;0,478
LAB22;MTT60;27/10/22;NA;3;5;NA;;Arhgap21;Group2;;0,478
LAB22;MTT60;27/10/22;NA;3;5;NA;;Blank;Blank_all_groups;;0,047
LAB22;MTT60;27/10/22;NA;3;5;NA;;Blank;Blank_all_groups;;0,057
LAB22;MTT60;27/10/22;NA;3;5;NA;;Blank;Blank_all_groups;;0,052
LAB22;MTT60;27/10/22;NA;3;5;NA;;Blank;Blank_all_groups;;0,056
LAB22;MTT60;27/10/22;NA;3;5;NA;;Blank;Blank_all_groups;;0,05
LAB22;MTT60;27/10/22;NA;3;5;NA;;Blank;Blank_all_groups;;0,054
LAB22;MTT60;27/10/22;NA;3;5;NA;;Blank;Blank_all_groups;;0,047
LAB22;MTT60;27/10/22;NA;3;5;NA;;Blank;Blank_all_groups;;0,055
LAB22;MTT60;27/10/22;NA;3;5;NA;;Blank;Blank_all_groups;;0,046
LAB28;MTT37;11/03/22;a1;plate 2;8;NA;;Sham;;;0,32
LAB28;MTT37;11/03/22;a2;plate 2;8;NA;;Sham;;;0,427
LAB28;MTT37;11/03/22;b1;plate 2;8;NA;;Sham;;;0,477
LAB28;MTT37;11/03/22;b2;plate 2;8;NA;;Sham;;;0,552
LAB28;MTT37;11/03/22;a1;plate 2;8;NA;;Sham;;;0,456
LAB28;MTT37;11/03/22;a2;plate 2;8;NA;;Sham;;;0,531
LAB28;MTT37;11/03/22;b1;plate 2;8;NA;;Sham;;;0,308
LAB28;MTT37;11/03/22;b2;plate 2;8;NA;;Sham;;;0,434
LAB28;MTT37;11/03/22;a1;plate 2;8;NA;;Sham;;;0,482
LAB28;MTT37;11/03/22;a2;plate 2;8;NA;;Sham;;;0,532
LAB28;MTT37;11/03/22;b1;plate 2;8;NA;;Sham;;;0,432
LAB28;MTT37;11/03/22;b2;plate 2;8;NA;;Sham;;;0,485
LAB28;MTT37;11/03/22;a1;plate 2;8;NA;;Control;;;0,282
LAB28;MTT37;11/03/22;a2;plate 2;8;NA;;Control;;;0,462
LAB28;MTT37;11/03/22;b1;plate 2;8;NA;;Control;;;0,176
LAB28;MTT37;11/03/22;b2;plate 2;8;NA;;Control;;;0,347
LAB28;MTT37;11/03/22;a1;plate 2;8;NA;;Control;;;0,296
LAB28;MTT37;11/03/22;a2;plate 2;8;NA;;Control;;;0,41
LAB28;MTT37;11/03/22;b1;plate 2;8;NA;;Control;;;0,243
LAB28;MTT37;11/03/22;b2;plate 2;8;NA;;Control;;;0,372
LAB28;MTT37;11/03/22;a1;plate 2;8;NA;;Control;;;0,271
LAB28;MTT37;11/03/22;a2;plate 2;8;NA;;Control;;;0,497
LAB28;MTT37;11/03/22;b1;plate 2;8;NA;;Control;;;0,22
LAB28;MTT37;11/03/22;b2;plate 2;8;NA;;Control;;;0,32
LAB28;MTT37;11/03/22;a1;plate 2;8;NA;;Vehicle;Group1;;0,274
LAB28;MTT37;11/03/22;a2;plate 2;8;NA;;Vehicle;Group1;;0,411
LAB28;MTT37;11/03/22;b1;plate 2;8;NA;;Vehicle;Group1;;0,21
LAB28;MTT37;11/03/22;b2;plate 2;8;NA;;Vehicle;Group1;;0,378
LAB28;MTT37;11/03/22;a1;plate 2;8;NA;;Vehicle;Group1;;0,251
LAB28;MTT37;11/03/22;a2;plate 2;8;NA;;Vehicle;Group1;;0,314
LAB28;MTT37;11/03/22;b1;plate 2;8;NA;;Vehicle;Group1;;0,275
LAB28;MTT37;11/03/22;b2;plate 2;8;NA;;Vehicle;Group1;;0,401
LAB28;MTT37;11/03/22;a1;plate 2;8;NA;;Vehicle;Group1;;0,277
LAB28;MTT37;11/03/22;a2;plate 2;8;NA;;Vehicle;Group1;;0,29
LAB28;MTT37;11/03/22;b1;plate 2;8;NA;;Vehicle;Group1;;0,252
LAB28;MTT37;11/03/22;b2;plate 2;8;NA;;Vehicle;Group1;;0,376
LAB28;MTT37;11/03/22;a1;plate 2;8;NA;;CBD;Group2;;0,244
LAB28;MTT37;11/03/22;a2;plate 2;8;NA;;CBD;Group2;;0,273
LAB28;MTT37;11/03/22;b1;plate 2;8;NA;;CBD;Group2;;0,185
LAB28;MTT37;11/03/22;b2;plate 2;8;NA;;CBD;Group2;;0,336
LAB28;MTT37;11/03/22;a1;plate 2;8;NA;;CBD;Group2;;0,215
LAB28;MTT37;11/03/22;a2;plate 2;8;NA;;CBD;Group2;;0,337
LAB28;MTT37;11/03/22;b1;plate 2;8;NA;;CBD;Group2;;0,19
LAB28;MTT37;11/03/22;b2;plate 2;8;NA;;CBD;Group2;;0,415
LAB28;MTT37;11/03/22;a1;plate 2;8;NA;;CBD;Group2;;0,209
LAB28;MTT37;11/03/22;a2;plate 2;8;NA;;CBD;Group2;;0,228
LAB28;MTT37;11/03/22;b1;plate 2;8;NA;;CBD;Group2;;0,21
LAB28;MTT37;11/03/22;b2;plate 2;8;NA;;CBD;Group2;;0,31
LAB28;MTT37;11/03/22;NA;plate 2;NA;NA;;Sham BLANK;;;0,124
LAB28;MTT37;11/03/22;NA;plate 2;NA;NA;;Control BLANK;;;0,142
LAB28;MTT37;11/03/22;NA;plate 2;NA;NA;;Vehicle BLANK;Group1_blank;;0,134
LAB28;MTT37;11/03/22;NA;plate 2;NA;NA;;CBD BLANK;Group2_blank;;0,117
LAB28;MTT37;11/03/22;NA;plate 2;NA;NA;;Sham BLANK;;;0,119
LAB28;MTT37;11/03/22;NA;plate 2;NA;NA;;Control BLANK;;;0,204
LAB28;MTT37;11/03/22;NA;plate 2;NA;NA;;Vehicle BLANK;Group1_blank;;0,132
LAB28;MTT37;11/03/22;NA;plate 2;NA;NA;;CBD BLANK;Group2_blank;;0,114
LAB28;MTT37;11/03/22;NA;plate 2;NA;NA;;Sham BLANK;;;0,124
LAB28;MTT37;11/03/22;NA;plate 2;NA;NA;;Control BLANK;;;0,148
LAB28;MTT37;11/03/22;NA;plate 2;NA;NA;;Vehicle BLANK;Group1_blank;;0,162
LAB28;MTT37;11/03/22;NA;plate 2;NA;NA;;CBD BLANK;Group2_blank;;0,125
LAB28;MTT37;11/03/22;a1;plate 3;8;NA;;Sham;;;0,229
LAB28;MTT37;11/03/22;a2;plate 3;8;NA;;Sham;;;0,426
LAB28;MTT37;11/03/22;b1;plate 3;8;NA;;Sham;;;0,603
LAB28;MTT37;11/03/22;b2;plate 3;8;NA;;Sham;;;0,596
LAB28;MTT37;11/03/22;a1;plate 3;8;NA;;Sham;;;0,263
LAB28;MTT37;11/03/22;a2;plate 3;8;NA;;Sham;;;0,377
LAB28;MTT37;11/03/22;b1;plate 3;8;NA;;Sham;;;0,638
LAB28;MTT37;11/03/22;b2;plate 3;8;NA;;Sham;;;0,576
LAB28;MTT37;11/03/22;a1;plate 3;8;NA;;Sham;;;0,327
LAB28;MTT37;11/03/22;a2;plate 3;8;NA;;Sham;;;0,406
LAB28;MTT37;11/03/22;b1;plate 3;8;NA;;Sham;;;0,553
LAB28;MTT37;11/03/22;b2;plate 3;8;NA;;Sham;;;0,58
LAB28;MTT37;11/03/22;a1;plate 3;8;NA;;Control;;;0,201
LAB28;MTT37;11/03/22;a2;plate 3;8;NA;;Control;;;0,301
LAB28;MTT37;11/03/22;b1;plate 3;8;NA;;Control;;;0,471
LAB28;MTT37;11/03/22;b2;plate 3;8;NA;;Control;;;0,391
LAB28;MTT37;11/03/22;a1;plate 3;8;NA;;Control;;;0,184
LAB28;MTT37;11/03/22;a2;plate 3;8;NA;;Control;;;0,349
LAB28;MTT37;11/03/22;b1;plate 3;8;NA;;Control;;;0,403
LAB28;MTT37;11/03/22;b2;plate 3;8;NA;;Control;;;0,342
LAB28;MTT37;11/03/22;a1;plate 3;8;NA;;Control;;;0,181
LAB28;MTT37;11/03/22;a2;plate 3;8;NA;;Control;;;0,291
LAB28;MTT37;11/03/22;b1;plate 3;8;NA;;Control;;;0,351
LAB28;MTT37;11/03/22;b2;plate 3;8;NA;;Control;;;0,371
LAB28;MTT37;11/03/22;a1;plate 3;8;NA;;Vehicle;Group1;;0,202
LAB28;MTT37;11/03/22;a2;plate 3;8;NA;;Vehicle;Group1;;0,426
LAB28;MTT37;11/03/22;b1;plate 3;8;NA;;Vehicle;Group1;;0,472
LAB28;MTT37;11/03/22;b2;plate 3;8;NA;;Vehicle;Group1;;0,397
LAB28;MTT37;11/03/22;a1;plate 3;8;NA;;Vehicle;Group1;;0,196
LAB28;MTT37;11/03/22;a2;plate 3;8;NA;;Vehicle;Group1;;0,31
LAB28;MTT37;11/03/22;b1;plate 3;8;NA;;Vehicle;Group1;;0,45
LAB28;MTT37;11/03/22;b2;plate 3;8;NA;;Vehicle;Group1;;0,415
LAB28;MTT37;11/03/22;a1;plate 3;8;NA;;Vehicle;Group1;;0,236
LAB28;MTT37;11/03/22;a2;plate 3;8;NA;;Vehicle;Group1;;0,33
LAB28;MTT37;11/03/22;b1;plate 3;8;NA;;Vehicle;Group1;;0,422
LAB28;MTT37;11/03/22;b2;plate 3;8;NA;;Vehicle;Group1;;0,357
LAB28;MTT37;11/03/22;a1;plate 3;8;NA;;CBD;Group2;;0,18
LAB28;MTT37;11/03/22;a2;plate 3;8;NA;;CBD;Group2;;0,356
LAB28;MTT37;11/03/22;b1;plate 3;8;NA;;CBD;Group2;;0,398
LAB28;MTT37;11/03/22;b2;plate 3;8;NA;;CBD;Group2;;0,416
LAB28;MTT37;11/03/22;a1;plate 3;8;NA;;CBD;Group2;;0,215
LAB28;MTT37;11/03/22;a2;plate 3;8;NA;;CBD;Group2;;0,297
LAB28;MTT37;11/03/22;b1;plate 3;8;NA;;CBD;Group2;;0,482
LAB28;MTT37;11/03/22;b2;plate 3;8;NA;;CBD;Group2;;0,443
LAB28;MTT37;11/03/22;a1;plate 3;8;NA;;CBD;Group2;;0,199
LAB28;MTT37;11/03/22;a2;plate 3;8;NA;;CBD;Group2;;0,312
LAB28;MTT37;11/03/22;b1;plate 3;8;NA;;CBD;Group2;;0,411
LAB28;MTT37;11/03/22;b2;plate 3;8;NA;;CBD;Group2;;0,417
LAB28;MTT37;11/03/22;NA;plate 3;NA;NA;;Sham BLANK;;;0,118
LAB28;MTT37;11/03/22;NA;plate 3;NA;NA;;Control BLANK;;;0,139
LAB28;MTT37;11/03/22;NA;plate 3;NA;NA;;Vehicle BLANK;Group1_blank_plate;;0,123
LAB28;MTT37;11/03/22;NA;plate 3;NA;NA;;CBD BLANK;Group2_blank_plate;;0,108
LAB28;MTT37;11/03/22;NA;plate 3;NA;NA;;Sham BLANK;;;0,125
LAB28;MTT37;11/03/22;NA;plate 3;NA;NA;;Control BLANK;;;0,092
LAB28;MTT37;11/03/22;NA;plate 3;NA;NA;;Vehicle BLANK;Group1_blank_plate;;0,112
LAB28;MTT37;11/03/22;NA;plate 3;NA;NA;;CBD BLANK;Group2_blank_plate;;0,111
LAB28;MTT37;11/03/22;NA;plate 3;NA;NA;;Sham BLANK;;;0,112
LAB28;MTT37;11/03/22;NA;plate 3;NA;NA;;Control BLANK;;;0,143
LAB28;MTT37;11/03/22;NA;plate 3;NA;NA;;Vehicle BLANK;Group1_blank_plate;;0,262
LAB28;MTT37;11/03/22;NA;plate 3;NA;NA;;CBD BLANK;Group2_blank_plate;;0,128
LAB28;MTT37;11/09/22;a1;plate 4;9;NA;;Sham;;;0,131
LAB28;MTT37;11/09/22;a2;plate 4;9;NA;;Sham;;;0,201
LAB28;MTT37;11/09/22;b1;plate 4;9;NA;;Sham;;;0,179
LAB28;MTT37;11/09/22;b2;plate 4;9;NA;;Sham;;;0,308
LAB28;MTT37;11/09/22;a1;plate 4;9;NA;;Sham;;;0,21
LAB28;MTT37;11/09/22;a2;plate 4;9;NA;;Sham;;;0,236
LAB28;MTT37;11/09/22;b1;plate 4;9;NA;;Sham;;;0,235
LAB28;MTT37;11/09/22;b2;plate 4;9;NA;;Sham;;;0,308
LAB28;MTT37;11/09/22;a1;plate 4;9;NA;;Sham;;;0,218
LAB28;MTT37;11/09/22;a2;plate 4;9;NA;;Sham;;;0,195
LAB28;MTT37;11/09/22;b1;plate 4;9;NA;;Sham;;;0,223
LAB28;MTT37;11/09/22;b2;plate 4;9;NA;;Sham;;;0,151
LAB28;MTT37;11/09/22;a1;plate 4;9;NA;;Control;;;0,145
LAB28;MTT37;11/09/22;a2;plate 4;9;NA;;Control;;;0,183
LAB28;MTT37;11/09/22;b1;plate 4;9;NA;;Control;;;0,152
LAB28;MTT37;11/09/22;b2;plate 4;9;NA;;Control;;;0,192
LAB28;MTT37;11/09/22;a1;plate 4;9;NA;;Control;;;0,119
LAB28;MTT37;11/09/22;a2;plate 4;9;NA;;Control;;;0,137
LAB28;MTT37;11/09/22;b1;plate 4;9;NA;;Control;;;0,188
LAB28;MTT37;11/09/22;b2;plate 4;9;NA;;Control;;;0,169
LAB28;MTT37;11/09/22;a1;plate 4;9;NA;;Control;;;0,127
LAB28;MTT37;11/09/22;a2;plate 4;9;NA;;Control;;;0,156
LAB28;MTT37;11/09/22;b1;plate 4;9;NA;;Control;;;0,123
LAB28;MTT37;11/09/22;b2;plate 4;9;NA;;Control;;;0,113
LAB28;MTT37;11/09/22;a1;plate 4;9;NA;;Vehicle;Group1;;0,154
LAB28;MTT37;11/09/22;a2;plate 4;9;NA;;Vehicle;Group1;;0,144
LAB28;MTT37;11/09/22;b1;plate 4;9;NA;;Vehicle;Group1;;0,117
LAB28;MTT37;11/09/22;b2;plate 4;9;NA;;Vehicle;Group1;;0,174
LAB28;MTT37;11/09/22;a1;plate 4;9;NA;;Vehicle;Group1;;0,127
LAB28;MTT37;11/09/22;a2;plate 4;9;NA;;Vehicle;Group1;;0,173
LAB28;MTT37;11/09/22;b1;plate 4;9;NA;;Vehicle;Group1;;0,155
LAB28;MTT37;11/09/22;b2;plate 4;9;NA;;Vehicle;Group1;;0,188
LAB28;MTT37;11/09/22;a1;plate 4;9;NA;;Vehicle;Group1;;0,149
LAB28;MTT37;11/09/22;a2;plate 4;9;NA;;Vehicle;Group1;;0,143
LAB28;MTT37;11/09/22;b1;plate 4;9;NA;;Vehicle;Group1;;0,132
LAB28;MTT37;11/09/22;b2;plate 4;9;NA;;Vehicle;Group1;;0,117
LAB28;MTT37;11/09/22;a1;plate 4;9;NA;;CBD;Group2;;0,153
LAB28;MTT37;11/09/22;a2;plate 4;9;NA;;CBD;Group2;;0,144
LAB28;MTT37;11/09/22;b1;plate 4;9;NA;;CBD;Group2;;0,129
LAB28;MTT37;11/09/22;b2;plate 4;9;NA;;CBD;Group2;;0,2
LAB28;MTT37;11/09/22;a1;plate 4;9;NA;;CBD;Group2;;0,14
LAB28;MTT37;11/09/22;a2;plate 4;9;NA;;CBD;Group2;;0,152
LAB28;MTT37;11/09/22;b1;plate 4;9;NA;;CBD;Group2;;0,168
LAB28;MTT37;11/09/22;b2;plate 4;9;NA;;CBD;Group2;;0,152
LAB28;MTT37;11/09/22;a1;plate 4;9;NA;;CBD;Group2;;0,163
LAB28;MTT37;11/09/22;a2;plate 4;9;NA;;CBD;Group2;;0,174
LAB28;MTT37;11/09/22;b1;plate 4;9;NA;;CBD;Group2;;0,112
LAB28;MTT37;11/09/22;b2;plate 4;9;NA;;CBD;Group2;;0,135
LAB28;MTT37;11/09/22;NA;plate 4;NA;NA;;Sham BLANK;;;0,083
LAB28;MTT37;11/09/22;NA;plate 4;NA;NA;;Control BLANK;;;0,096
LAB28;MTT37;11/09/22;NA;plate 4;NA;NA;;Vehicle BLANK;Group1_blank_plate;;0,102
LAB28;MTT37;11/09/22;NA;plate 4;NA;NA;;CBD BLANK;Group2_blank_plate;;0,131
LAB28;MTT37;11/09/22;NA;plate 4;NA;NA;;Sham BLANK;;;0,104
LAB28;MTT37;11/09/22;NA;plate 4;NA;NA;;Control BLANK;;;0,109
LAB28;MTT37;11/09/22;NA;plate 4;NA;NA;;Vehicle BLANK;Group1_blank_plate;;0,099
LAB28;MTT37;11/09/22;NA;plate 4;NA;NA;;CBD BLANK;Group2_blank_plate;;0,07
LAB28;MTT37;11/09/22;NA;plate 4;NA;NA;;Sham BLANK;;;0,111
LAB28;MTT37;11/09/22;NA;plate 4;NA;NA;;Control BLANK;;;0,108
LAB28;MTT37;11/09/22;NA;plate 4;NA;NA;;Vehicle BLANK;Group1_blank_plate;;0,077
LAB28;MTT37;11/09/22;NA;plate 4;NA;NA;;CBD BLANK;Group2_blank_plate;;0,052
LAB28;MTT87;11/03/22;a1-1;plate 4;10;NA;;Control;;;0,28
LAB28;MTT87;11/03/22;a1-1;plate 4;10;NA;;Control;;;0,247
LAB28;MTT87;11/03/22;a1-1;plate 4;10;NA;;Control;;;0,258
LAB28;MTT87;11/03/22;a2-1;plate 4;10;NA;;Control;;;0,312
LAB28;MTT87;11/03/22;a2-1;plate 4;10;NA;;Control;;;0,264
LAB28;MTT87;11/03/22;a2-1;plate 4;10;NA;;Control;;;0,272
LAB28;MTT87;11/03/22;b1-1;plate 4;10;NA;;Control;;;0,303
LAB28;MTT87;11/03/22;b1-1;plate 4;10;NA;;Control;;;0,274
LAB28;MTT87;11/03/22;b1-1;plate 4;10;NA;;Control;;;0,296
LAB28;MTT87;11/03/22;b2-1;plate 4;10;NA;;Control;;;0,282
LAB28;MTT87;11/03/22;b2-1;plate 4;10;NA;;Control;;;0,246
LAB28;MTT87;11/03/22;b2-1;plate 4;10;NA;;Control;;;0,272
LAB28;MTT87;17/10/22;a1-2;plate 1;7;NA;;Control;;;0,204
LAB28;MTT87;17/10/22;a1-2;plate 1;7;NA;;Control;;;0,318
LAB28;MTT87;17/10/22;a1-2;plate 1;7;NA;;Control;;;0,258
LAB28;MTT87;17/10/22;a2-2;plate 1;7;NA;;Control;;;0,356
LAB28;MTT87;17/10/22;a2-2;plate 1;7;NA;;Control;;;0,284
LAB28;MTT87;17/10/22;a2-2;plate 1;7;NA;;Control;;;0,148
LAB28;MTT87;17/10/22;b1-2;plate 1;7;NA;;Control;;;0,305
LAB28;MTT87;17/10/22;b1-2;plate 1;7;NA;;Control;;;0,109
LAB28;MTT87;17/10/22;b1-2;plate 1;7;NA;;Control;;;0,275
LAB28;MTT87;17/10/22;b2-2;plate 1;7;NA;;Control;;;0,336
LAB28;MTT87;17/10/22;b2-2;plate 1;7;NA;;Control;;;0,116
LAB28;MTT87;17/10/22;b2-2;plate 1;7;NA;;Control;;;0,251
LAB28;MTT87;11/03/22;NA;plate 4;10;NA;;Control Blank;;;0,078
LAB28;MTT87;11/03/22;NA;plate 4;10;NA;;Control Blank;;;0,104
LAB28;MTT87;11/03/22;NA;plate 4;10;NA;;Control Blank;;;0,169
LAB28;MTT87;17/10/22;NA;plate 1;7;NA;;Control Blank;;;0,063
LAB28;MTT87;17/10/22;NA;plate 1;7;NA;;Control Blank;;;0,066
LAB28;MTT87;17/10/22;NA;plate 1;7;NA;;Control Blank;;;0,056
LAB28;MTT87;11/03/22;a1-1;plate 4;10;NA;;Norepinephrin;Group2;;0,213
LAB28;MTT87;11/03/22;a1-1;plate 4;10;NA;;Norepinephrin;Group2;;0,189
LAB28;MTT87;11/03/22;a1-1;plate 4;10;NA;;Norepinephrin;Group2;;0,204
LAB28;MTT87;11/03/22;a2-1;plate 4;10;NA;;Norepinephrin;Group2;;0,211
LAB28;MTT87;11/03/22;a2-1;plate 4;10;NA;;Norepinephrin;Group2;;0,209
LAB28;MTT87;11/03/22;a2-1;plate 4;10;NA;;Norepinephrin;Group2;;0,206
LAB28;MTT87;11/03/22;b1-1;plate 4;10;NA;;Norepinephrin;Group2;;0,203
LAB28;MTT87;11/03/22;b1-1;plate 4;10;NA;;Norepinephrin;Group2;;0,239
LAB28;MTT87;11/03/22;b1-1;plate 4;10;NA;;Norepinephrin;Group2;;0,102
LAB28;MTT87;11/03/22;b2-1;plate 4;10;NA;;Norepinephrin;Group2;;0,15
LAB28;MTT87;11/03/22;b2-1;plate 4;10;NA;;Norepinephrin;Group2;;0,221
LAB28;MTT87;11/03/22;b2-1;plate 4;10;NA;;Norepinephrin;Group2;;0,23
LAB28;MTT87;17/10/22;a1-2;plate 1;7;NA;;Norepinephrin;Group2;;0,305
LAB28;MTT87;17/10/22;a1-2;plate 1;7;NA;;Norepinephrin;Group2;;0,268
LAB28;MTT87;17/10/22;a1-2;plate 1;7;NA;;Norepinephrin;Group2;;0,238
LAB28;MTT87;17/10/22;a2-2;plate 1;7;NA;;Norepinephrin;Group2;;0,316
LAB28;MTT87;17/10/22;a2-2;plate 1;7;NA;;Norepinephrin;Group2;;0,319
LAB28;MTT87;17/10/22;a2-2;plate 1;7;NA;;Norepinephrin;Group2;;0,296
LAB28;MTT87;17/10/22;b1-2;plate 1;7;NA;;Norepinephrin;Group2;;0,23
LAB28;MTT87;17/10/22;b1-2;plate 1;7;NA;;Norepinephrin;Group2;;0,26
LAB28;MTT87;17/10/22;b1-2;plate 1;7;NA;;Norepinephrin;Group2;;0,251
LAB28;MTT87;17/10/22;b2-2;plate 1;7;NA;;Norepinephrin;Group2;;0,225
LAB28;MTT87;17/10/22;b2-2;plate 1;7;NA;;Norepinephrin;Group2;;0,279
LAB28;MTT87;17/10/22;b2-2;plate 1;7;NA;;Norepinephrin;Group2;;0,265
LAB28;MTT87;11/03/22;NA;plate 4;10;NA;;Norepinephrin Blank;Group2_blank_plate;;0,112
LAB28;MTT87;11/03/22;NA;plate 4;10;NA;;Norepinephrin Blank;Group2_blank_plate;;0,094
LAB28;MTT87;11/03/22;NA;plate 4;10;NA;;Norepinephrin Blank;Group2_blank_plate;;0,08
LAB28;MTT87;17/10/22;NA;plate 1;7;NA;;Norepinephrin Blank;Group2_blank_plate;;0,097
LAB28;MTT87;17/10/22;NA;plate 1;7;NA;;Norepinephrin Blank;Group2_blank_plate;;0,062
LAB28;MTT87;17/10/22;NA;plate 1;7;NA;;Norepinephrin Blank;Group2_blank_plate;;0,06
LAB28;MTT87;11/03/22;a1-1;plate 4;10;NA;;Quercitin;;;0,2
LAB28;MTT87;11/03/22;a1-1;plate 4;10;NA;;Quercitin;;;0,216
LAB28;MTT87;11/03/22;a1-1;plate 4;10;NA;;Quercitin;;;0,227
LAB28;MTT87;11/03/22;a2-1;plate 4;10;NA;;Quercitin;;;0,179
LAB28;MTT87;11/03/22;a2-1;plate 4;10;NA;;Quercitin;;;0,175
LAB28;MTT87;11/03/22;a2-1;plate 4;10;NA;;Quercitin;;;0,16
LAB28;MTT87;11/03/22;b1-1;plate 4;10;NA;;Quercitin;;;0,267
LAB28;MTT87;11/03/22;b1-1;plate 4;10;NA;;Quercitin;;;0,224
LAB28;MTT87;11/03/22;b1-1;plate 4;10;NA;;Quercitin;;;0,187
LAB28;MTT87;11/03/22;b2-1;plate 4;10;NA;;Quercitin;;;0,267
LAB28;MTT87;11/03/22;b2-1;plate 4;10;NA;;Quercitin;;;0,186
LAB28;MTT87;11/03/22;b2-1;plate 4;10;NA;;Quercitin;;;0,173
LAB28;MTT87;17/10/22;a1-2;plate 1;7;NA;;Quercitin;;;0,261
LAB28;MTT87;17/10/22;a1-2;plate 1;7;NA;;Quercitin;;;0,255
LAB28;MTT87;17/10/22;a1-2;plate 1;7;NA;;Quercitin;;;0,246
LAB28;MTT87;17/10/22;a2-2;plate 1;7;NA;;Quercitin;;;0,23
LAB28;MTT87;17/10/22;a2-2;plate 1;7;NA;;Quercitin;;;0,291
LAB28;MTT87;17/10/22;a2-2;plate 1;7;NA;;Quercitin;;;0,232
LAB28;MTT87;17/10/22;b1-2;plate 1;7;NA;;Quercitin;;;0,261
LAB28;MTT87;17/10/22;b1-2;plate 1;7;NA;;Quercitin;;;0,29
LAB28;MTT87;17/10/22;b1-2;plate 1;7;NA;;Quercitin;;;0,284
LAB28;MTT87;17/10/22;b2-2;plate 1;7;NA;;Quercitin;;;0,297
LAB28;MTT87;17/10/22;b2-2;plate 1;7;NA;;Quercitin;;;0,288
LAB28;MTT87;17/10/22;b2-2;plate 1;7;NA;;Quercitin;;;0,28
LAB28;MTT87;11/03/22;NA;plate 4;10;NA;;Quercitin Blank;;;0,096
LAB28;MTT87;11/03/22;NA;plate 4;10;NA;;Quercitin Blank;;;0,094
LAB28;MTT87;11/03/22;NA;plate 4;10;NA;;Quercitin Blank;;;0,096
LAB28;MTT87;17/10/22;NA;plate 1;7;NA;;Quercitin Blank;;;0,074
LAB28;MTT87;17/10/22;NA;plate 1;7;NA;;Quercitin Blank;;;0,071
LAB28;MTT87;17/10/22;NA;plate 1;7;NA;;Quercitin Blank;;;0,085
LAB28;MTT87;11/03/22;a1-1;plate 4;10;NA;;Vehicle;Group1;;0,124
LAB28;MTT87;11/03/22;a1-1;plate 4;10;NA;;Vehicle;Group1;;0,248
LAB28;MTT87;11/03/22;a1-1;plate 4;10;NA;;Vehicle;Group1;;0,216
LAB28;MTT87;11/03/22;a2-1;plate 4;10;NA;;Vehicle;Group1;;0,153
LAB28;MTT87;11/03/22;a2-1;plate 4;10;NA;;Vehicle;Group1;;0,215
LAB28;MTT87;11/03/22;a2-1;plate 4;10;NA;;Vehicle;Group1;;0,238
LAB28;MTT87;11/03/22;b1-1;plate 4;10;NA;;Vehicle;Group1;;0,168
LAB28;MTT87;11/03/22;b1-1;plate 4;10;NA;;Vehicle;Group1;;0,244
LAB28;MTT87;11/03/22;b1-1;plate 4;10;NA;;Vehicle;Group1;;0,264
LAB28;MTT87;11/03/22;b2-1;plate 4;10;NA;;Vehicle;Group1;;0,225
LAB28;MTT87;11/03/22;b2-1;plate 4;10;NA;;Vehicle;Group1;;0,239
LAB28;MTT87;11/03/22;b2-1;plate 4;10;NA;;Vehicle;Group1;;0,252
LAB28;MTT87;17/10/22;a1-2;plate 1;7;NA;;Vehicle;Group1;;0,243
LAB28;MTT87;17/10/22;a1-2;plate 1;7;NA;;Vehicle;Group1;;0,24
LAB28;MTT87;17/10/22;a1-2;plate 1;7;NA;;Vehicle;Group1;;0,228
LAB28;MTT87;17/10/22;a2-2;plate 1;7;NA;;Vehicle;Group1;;0,264
LAB28;MTT87;17/10/22;a2-2;plate 1;7;NA;;Vehicle;Group1;;0,244
LAB28;MTT87;17/10/22;a2-2;plate 1;7;NA;;Vehicle;Group1;;0,264
LAB28;MTT87;17/10/22;b1-2;plate 1;7;NA;;Vehicle;Group1;;0,227
LAB28;MTT87;17/10/22;b1-2;plate 1;7;NA;;Vehicle;Group1;;0,328
LAB28;MTT87;17/10/22;b1-2;plate 1;7;NA;;Vehicle;Group1;;0,274
LAB28;MTT87;17/10/22;b2-2;plate 1;7;NA;;Vehicle;Group1;;0,284
LAB28;MTT87;17/10/22;b2-2;plate 1;7;NA;;Vehicle;Group1;;0,346
LAB28;MTT87;17/10/22;b2-2;plate 1;7;NA;;Vehicle;Group1;;0,198
LAB28;MTT87;11/03/22;NA;plate 4;10;NA;;Vehicle Blank;Group1_blank_plate;;0,125
LAB28;MTT87;11/03/22;NA;plate 4;10;NA;;Vehicle Blank;Group1_blank_plate;;0,133
LAB28;MTT87;11/03/22;NA;plate 4;10;NA;;Vehicle Blank;Group1_blank_plate;;0,112
LAB28;MTT87;17/10/22;NA;plate 1;7;NA;;Vehicle Blank;Group1_blank_plate;;0,083
LAB28;MTT87;17/10/22;NA;plate 1;7;NA;;Vehicle Blank;Group1_blank_plate;;0,087
